authorMeta.avatar,authorMeta.name,text,diggCount,shareCount,playCount,commentCount,collectCount,videoMeta.duration,musicMeta.musicName,musicMeta.musicAuthor,musicMeta.musicOriginal,createTimeISO,webVideoUrl
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0e21c25c33727545f6a455cd2dcf9819~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=fe08cfeb&x-expires=1768132800&x-signature=JNphtlp4xU%2FCCyw2mH8fljgN2QE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,nouwrahh,cocok buat dipake pas lebaran ! 😆🤍 #cushionviral #cushiong2gshade03 ,276,23,91300,4,24.0,9,every breath you take,let,True,2025-03-01T08:41:15.000Z,https://www.tiktok.com/@nouwrahh/video/7476758369710181638
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0e21c25c33727545f6a455cd2dcf9819~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=fe08cfeb&x-expires=1768132800&x-signature=JNphtlp4xU%2FCCyw2mH8fljgN2QE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,nouwrahh,,1057,16,19200,6,52.0,0,original sound,رُخسار,True,2025-03-19T03:48:18.000Z,https://www.tiktok.com/@nouwrahh/video/7483362430194699526
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0e21c25c33727545f6a455cd2dcf9819~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=fe08cfeb&x-expires=1768132800&x-signature=JNphtlp4xU%2FCCyw2mH8fljgN2QE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,nouwrahh,,3294,118,30800,10,224.0,0,original sound,༝༚༝༚,True,2025-03-22T13:26:52.000Z,https://www.tiktok.com/@nouwrahh/video/7484624789743619333
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0e21c25c33727545f6a455cd2dcf9819~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=fe08cfeb&x-expires=1768132800&x-signature=JNphtlp4xU%2FCCyw2mH8fljgN2QE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,nouwrahh,,2355,42,27600,20,122.0,0,sonido original,donate directly,True,2025-03-27T13:47:06.000Z,https://www.tiktok.com/@nouwrahh/video/7486485437788671239
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0e21c25c33727545f6a455cd2dcf9819~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=fe08cfeb&x-expires=1768132800&x-signature=JNphtlp4xU%2FCCyw2mH8fljgN2QE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,nouwrahh,,16000,303,99500,61,849.0,0,original sound,Hajjab__Girl,True,2025-04-02T12:19:06.000Z,https://www.tiktok.com/@nouwrahh/video/7488689273273650440
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0e21c25c33727545f6a455cd2dcf9819~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=fe08cfeb&x-expires=1768132800&x-signature=JNphtlp4xU%2FCCyw2mH8fljgN2QE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,nouwrahh,"outfit checkkk

❤️gamis by umma syar’i yaaa! :3",346400,13800,5800000,2162,47483.0,15,الصوت الأصلي,W.,True,2025-04-03T06:41:19.000Z,https://www.tiktok.com/@nouwrahh/video/7488973310282239240
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0e21c25c33727545f6a455cd2dcf9819~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=fe08cfeb&x-expires=1768132800&x-signature=JNphtlp4xU%2FCCyw2mH8fljgN2QE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,nouwrahh,أنت جميلة 🤍,1713,67,50700,19,331.0,11,son original,★彡 ❤️s𝐢𝐚𝐓💍 彡★,True,2025-04-04T12:07:19.000Z,https://www.tiktok.com/@nouwrahh/video/7489428401745415431
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0e21c25c33727545f6a455cd2dcf9819~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=fe08cfeb&x-expires=1768132800&x-signature=JNphtlp4xU%2FCCyw2mH8fljgN2QE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,nouwrahh,,933,23,16100,5,49.0,0,original sound,⭐️,True,2025-04-05T04:59:18.000Z,https://www.tiktok.com/@nouwrahh/video/7489689179157187848
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0e21c25c33727545f6a455cd2dcf9819~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=fe08cfeb&x-expires=1768132800&x-signature=JNphtlp4xU%2FCCyw2mH8fljgN2QE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,nouwrahh,,2853,65,26500,11,136.0,0,الصوت الأصلي,﮼بتزين,True,2025-04-06T06:58:34.000Z,https://www.tiktok.com/@nouwrahh/video/7490091001143397640
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0e21c25c33727545f6a455cd2dcf9819~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=fe08cfeb&x-expires=1768132800&x-signature=JNphtlp4xU%2FCCyw2mH8fljgN2QE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,nouwrahh,"abaya nya dari @Margaw yah !  
🤍 ib ; @XENNA ",6401,293,98000,40,1114.0,12,Do you think I look good mr Armstrong,no music sounds 🇰🇭,True,2025-04-07T05:51:42.000Z,https://www.tiktok.com/@nouwrahh/video/7490444849594862866
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0e21c25c33727545f6a455cd2dcf9819~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=fe08cfeb&x-expires=1768132800&x-signature=JNphtlp4xU%2FCCyw2mH8fljgN2QE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,nouwrahh,,15500,320,95300,68,1393.0,15,الصوت الأصلي,💗Asmaa💗,True,2025-04-07T15:48:40.000Z,https://www.tiktok.com/@nouwrahh/video/7490598691393473798
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0e21c25c33727545f6a455cd2dcf9819~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=fe08cfeb&x-expires=1768132800&x-signature=JNphtlp4xU%2FCCyw2mH8fljgN2QE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,nouwrahh,"rekomendasi handsock anti melorot 😆✨ 
mau aktivitas kayak gimanapun ga bakal melorotttt ! ",8812,406,155400,58,3588.0,10,original sound,🫀🎧,True,2025-04-10T09:31:46.000Z,https://www.tiktok.com/@nouwrahh/video/7491614807880109318
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0e21c25c33727545f6a455cd2dcf9819~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=fe08cfeb&x-expires=1768132800&x-signature=JNphtlp4xU%2FCCyw2mH8fljgN2QE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,nouwrahh,,28400,1759,125000,29,2418.0,12,الصوت الأصلي,همسة إسلامية,True,2025-04-10T09:34:43.000Z,https://www.tiktok.com/@nouwrahh/video/7491615574192180485
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0e21c25c33727545f6a455cd2dcf9819~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=fe08cfeb&x-expires=1768132800&x-signature=JNphtlp4xU%2FCCyw2mH8fljgN2QE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,nouwrahh,abaya dari @waftaofficial ya ! :) ,8717,268,236800,64,1817.0,13,الصوت الأصلي,W.,True,2025-04-10T12:24:06.000Z,https://www.tiktok.com/@nouwrahh/video/7491659230831791365
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0e21c25c33727545f6a455cd2dcf9819~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=fe08cfeb&x-expires=1768132800&x-signature=JNphtlp4xU%2FCCyw2mH8fljgN2QE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,nouwrahh,,3086,114,31900,3,232.0,17,When you asking Allah,MANTIKAHIJAB,True,2025-04-12T05:43:10.000Z,https://www.tiktok.com/@nouwrahh/video/7492298051571256582
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0e21c25c33727545f6a455cd2dcf9819~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=fe08cfeb&x-expires=1768132800&x-signature=JNphtlp4xU%2FCCyw2mH8fljgN2QE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,nouwrahh,,918,38,20300,18,170.0,12,Heavy by The Marias,Muslim Sounds | Mastoora,True,2025-04-12T14:00:09.000Z,https://www.tiktok.com/@nouwrahh/video/7492426157954960695
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0e21c25c33727545f6a455cd2dcf9819~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=fe08cfeb&x-expires=1768132800&x-signature=JNphtlp4xU%2FCCyw2mH8fljgN2QE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,nouwrahh,my go-to lip cream 💖,2405,71,68600,10,105.0,27,original sound,ريهام 𓂆,True,2025-04-14T04:16:08.000Z,https://www.tiktok.com/@nouwrahh/video/7493017796440362295
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0e21c25c33727545f6a455cd2dcf9819~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=fe08cfeb&x-expires=1768132800&x-signature=JNphtlp4xU%2FCCyw2mH8fljgN2QE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,nouwrahh,📝 gamisnya aku lupa brand apa karna cmn ada logonya aja.. klo inget aku spill ya 🥹🫰🏻,8449,500,323700,84,1862.0,13,original sound - 🎧𝐋𝐨𝐟𝐢 𝐂𝐫𝐞𝐚𝐭𝐨𝐫🎧,قطب شاہی اعوان,True,2025-04-17T09:03:26.000Z,https://www.tiktok.com/@nouwrahh/video/7494205101100240133
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0e21c25c33727545f6a455cd2dcf9819~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=fe08cfeb&x-expires=1768132800&x-signature=JNphtlp4xU%2FCCyw2mH8fljgN2QE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,nouwrahh,,3333,95,25700,29,184.0,0,الصوت الأصلي,﮼بتزين,True,2025-04-17T11:53:20.000Z,https://www.tiktok.com/@nouwrahh/video/7494248889877351686
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0e21c25c33727545f6a455cd2dcf9819~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=fe08cfeb&x-expires=1768132800&x-signature=JNphtlp4xU%2FCCyw2mH8fljgN2QE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,nouwrahh,,1503,25,14200,7,65.0,0,الصوت الأصلي,haneen🌿🤍,True,2025-04-20T08:12:00.000Z,https://www.tiktok.com/@nouwrahh/video/7495305110323498246
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0e21c25c33727545f6a455cd2dcf9819~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=fe08cfeb&x-expires=1768132800&x-signature=JNphtlp4xU%2FCCyw2mH8fljgN2QE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,nouwrahh,me recharge energi dengan memakan semangka 🙈🍉🤍🫰🏻🫧,2599,70,25100,22,137.0,0,original sound,𝄟⃝🖤 ℓuͥckͣyͫ✿࿐,True,2025-04-21T10:14:00.000Z,https://www.tiktok.com/@nouwrahh/video/7495707634570431799
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0e21c25c33727545f6a455cd2dcf9819~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=fe08cfeb&x-expires=1768132800&x-signature=JNphtlp4xU%2FCCyw2mH8fljgN2QE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,nouwrahh,"beneran nyaman banget, ringan dan gak bikin gerah sama sekali ! 🫰🏻😭✨ 
#repost ",1592,107,40000,27,345.0,14,original sound,𝕬𝕵,True,2025-04-21T14:01:39.000Z,https://www.tiktok.com/@nouwrahh/video/7495766306113768709
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0e21c25c33727545f6a455cd2dcf9819~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=fe08cfeb&x-expires=1768132800&x-signature=JNphtlp4xU%2FCCyw2mH8fljgN2QE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,nouwrahh,,1452,112,24200,24,231.0,13,Glue song beabadoobee,no music sounds 🇰🇭,True,2025-04-24T13:42:34.000Z,https://www.tiktok.com/@nouwrahh/video/7496874644335643910
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bd96b97a1eaa490d13a6c154a0b1d7d0~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=5635af96&x-expires=1768132800&x-signature=rH2tb4NXopAM2wqZYDWXgeG9qtQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my,kuncupjr,nge efootbal yu #KiehlsCalendulaGlow #fypシ #pes #fifa,202,6,5766,21,15.0,8,tony lopez likes minors,mosesthatguy,True,2021-07-24T09:40:57.000Z,https://www.tiktok.com/@kuncupjr/video/6988425705541389594
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bd96b97a1eaa490d13a6c154a0b1d7d0~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=5635af96&x-expires=1768132800&x-signature=rH2tb4NXopAM2wqZYDWXgeG9qtQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my,kuncupjr,Nilai A✅ Mythic Glory✅ #xyzbca #fypシ #mobilelegends #mlbbtiktok #sekolah,160,4,3767,7,5.0,9,,,False,2021-08-03T04:23:04.000Z,https://www.tiktok.com/@kuncupjr/video/6992054646751726875
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bd96b97a1eaa490d13a6c154a0b1d7d0~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=5635af96&x-expires=1768132800&x-signature=rH2tb4NXopAM2wqZYDWXgeG9qtQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my,kuncupjr,4 Pria vs 1 Kecoa Terbang #SemuaPakeBRImo #fyp #fypシ #katakbhizer #kecoaterbang #kosan #jaksel ,30,2,1439,2,2.0,28,Funny Song,Sounds Reel,False,2022-10-28T02:44:54.000Z,https://www.tiktok.com/@kuncupjr/video/7159388740882812186
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bd96b97a1eaa490d13a6c154a0b1d7d0~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=5635af96&x-expires=1768132800&x-signature=rH2tb4NXopAM2wqZYDWXgeG9qtQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my,kuncupjr,asal jangan disuruh benerin AC #TerimaTantanganRoyco #fyp #typography #design #ngoding ,50,1,1577,0,4.0,12,suara asli - IG : @myusufdananr,kuncupjr,True,2023-02-28T05:01:16.000Z,https://www.tiktok.com/@kuncupjr/video/7205067358149381403
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bd96b97a1eaa490d13a6c154a0b1d7d0~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=5635af96&x-expires=1768132800&x-signature=rH2tb4NXopAM2wqZYDWXgeG9qtQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my,kuncupjr,gas connect #linkedin #linkedinprofile ,31,0,1860,0,3.0,0,original sound - .,lcsted,True,2023-04-30T07:24:00.000Z,https://www.tiktok.com/@kuncupjr/video/7227740318655876379
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bd96b97a1eaa490d13a6c154a0b1d7d0~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=5635af96&x-expires=1768132800&x-signature=rH2tb4NXopAM2wqZYDWXgeG9qtQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my,kuncupjr,☺️☺️☺️ #fyp #fypシ #lagicapekcapeknya ,106,8,3825,14,5.0,0,Youre Gonna Live Forever in Me,𝘿𝙞𝙢𝙚𝙣𝙨𝙞𝙑𝙞𝙗𝙚𝙨🎧,True,2023-05-02T09:24:22.000Z,https://www.tiktok.com/@kuncupjr/video/7228513498379095323
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bd96b97a1eaa490d13a6c154a0b1d7d0~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=5635af96&x-expires=1768132800&x-signature=rH2tb4NXopAM2wqZYDWXgeG9qtQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my,kuncupjr,"Take sekali, edit, terus upload. Niat banget kan gua min vox? @Cretivox #cretivoxinternshipexperience #cretivoxbatch10 #seasonfinale ",87,12,7021,40,5.0,73,"Funny video ""Carmen Prelude"" Arranging weakness(836530)",yo suzuki(akisai),False,2023-07-07T12:10:18.000Z,https://www.tiktok.com/@kuncupjr/video/7253047919585004806
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bd96b97a1eaa490d13a6c154a0b1d7d0~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=5635af96&x-expires=1768132800&x-signature=rH2tb4NXopAM2wqZYDWXgeG9qtQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my,kuncupjr,Maaf ya tante🙏 #frontenddeveloper #webdeveloper #anaktantesarjanalo #anaktante ,381,8,9741,23,47.0,0,original sound - 𝓙𝓸𝓶𝓮𝓵_𝓡_👑🇵🇭,takwaworld,True,2023-09-30T06:19:54.000Z,https://www.tiktok.com/@kuncupjr/video/7284499856142470406
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bd96b97a1eaa490d13a6c154a0b1d7d0~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=5635af96&x-expires=1768132800&x-signature=rH2tb4NXopAM2wqZYDWXgeG9qtQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my,kuncupjr,"Ternyata benar, semua nggak ada yang instan. 2019 lulus SMK bingung soal kerja karena ilmu dan pengalaman masih minim. Saat kuliah, cari dan ambil segalanya biar bisa naikin value dan terbukti sekarang udah kerja, masih di reach out recruiter.
Thankful for myself after going through difficult things in life ✨
#linkedin #linkedintips #linkedinprofile ",180,5,6679,37,16.0,0,End of beginning by djo,Toria,True,2024-03-20T06:30:08.000Z,https://www.tiktok.com/@kuncupjr/video/7348329141189512453
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bd96b97a1eaa490d13a6c154a0b1d7d0~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=5635af96&x-expires=1768132800&x-signature=rH2tb4NXopAM2wqZYDWXgeG9qtQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my,kuncupjr,"Dosa ga sih mau nyicip rumput tetangga?
#rbb2024 #rekrutmenbersamabumn #bumn #bumnuntukindonesia #rekrutmenbumn #fyp ",2473,104,102800,192,179.0,11,son original,sound_effects_paradise,True,2024-03-28T08:07:04.000Z,https://www.tiktok.com/@kuncupjr/video/7351322809554963718
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bd96b97a1eaa490d13a6c154a0b1d7d0~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=5635af96&x-expires=1768132800&x-signature=rH2tb4NXopAM2wqZYDWXgeG9qtQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my,kuncupjr,Kata siapa Mahasiswa 0 pengalaman nggak bisa pamer sesuatu di LinkedIn?#linkedin #linkedintips #linkedinprofile #bumn #fyp ,2855,121,18900,36,542.0,109,FEEL THE GROOVE,"Queens Road, Fabian Graetz",False,2024-04-01T09:01:03.000Z,https://www.tiktok.com/@kuncupjr/video/7352821053753806086
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bd96b97a1eaa490d13a6c154a0b1d7d0~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=5635af96&x-expires=1768132800&x-signature=rH2tb4NXopAM2wqZYDWXgeG9qtQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my,kuncupjr,Ga dapet MBKM/MSIB masih ada magang mandiri yang nggak kalah menarik! #msib #mbkm #magangmerdeka #kemendikbud #cretivox #cretivoxinternshipexperience #fyp ,133,2,3077,22,35.0,182,FEEL THE GROOVE,"Queens Road, Fabian Graetz",False,2024-04-04T10:34:41.000Z,https://www.tiktok.com/@kuncupjr/video/7353958445365595397
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bd96b97a1eaa490d13a6c154a0b1d7d0~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=5635af96&x-expires=1768132800&x-signature=rH2tb4NXopAM2wqZYDWXgeG9qtQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my,kuncupjr,"Udah bukan jadi bocil THR lagi, tapi yang ngasih bocil THR. #thr #tunjanganhariraya #lebaran #lebaran2024 #ramadhan ",8618,360,58300,21,376.0,20,End of beginning by djo,Toria,True,2024-04-08T13:38:39.000Z,https://www.tiktok.com/@kuncupjr/video/7355490193962437893
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bd96b97a1eaa490d13a6c154a0b1d7d0~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=5635af96&x-expires=1768132800&x-signature=rH2tb4NXopAM2wqZYDWXgeG9qtQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my,kuncupjr,SEMANGAT YANG LAGI CARI MAGANG  MSIB ATAUPUN MAGANG MANDIRI! #fyp #magang #msib #msibbatch6 #kampusmerdeka #tipsmagang #kemendikbud #mbkm #cretivox ,1915,12,12000,7,51.0,198,FEEL THE GROOVE,"Queens Road, Fabian Graetz",False,2024-04-22T06:45:30.000Z,https://www.tiktok.com/@kuncupjr/video/7360578911496834309
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bd96b97a1eaa490d13a6c154a0b1d7d0~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=5635af96&x-expires=1768132800&x-signature=rH2tb4NXopAM2wqZYDWXgeG9qtQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my,kuncupjr,CUNG YANG LOLOS TAHAP SELEKSI RBB 2024 🙌🙌 #bumn #bumnuntukindonesia #rbb #rbb2024 #rekrutmenbersamabumn #bumninfo ,53,2,1792,4,4.0,58,FEEL THE GROOVE,"Queens Road, Fabian Graetz",False,2024-04-24T06:01:42.000Z,https://www.tiktok.com/@kuncupjr/video/7361309791563648262
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bd96b97a1eaa490d13a6c154a0b1d7d0~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=5635af96&x-expires=1768132800&x-signature=rH2tb4NXopAM2wqZYDWXgeG9qtQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my,kuncupjr,Kenapa Skripsi? #skripsi #skripsian #sidangskripsi #wisuda #sempro #kuliah #kenapabandung #fyp ,1733,52,8730,20,35.0,122,Very Sad,Enchan,False,2024-04-26T12:17:55.000Z,https://www.tiktok.com/@kuncupjr/video/7362148920060841221
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bd96b97a1eaa490d13a6c154a0b1d7d0~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=5635af96&x-expires=1768132800&x-signature=rH2tb4NXopAM2wqZYDWXgeG9qtQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my,kuncupjr,Sebulan kedepan makan energen pake garem #fyp #indonesia #timnasindonesia #indonesia🇮🇩 #uzbekistan #afc ,5354,52,13800,5,31.0,13,pasilyo,✮ rin,True,2024-04-29T16:24:49.000Z,https://www.tiktok.com/@kuncupjr/video/7363325796146056454
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bd96b97a1eaa490d13a6c154a0b1d7d0~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=5635af96&x-expires=1768132800&x-signature=rH2tb4NXopAM2wqZYDWXgeG9qtQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my,kuncupjr,"Langsung aja sokin IG gua buat tanya-tanya! 
#developer #freelance #webdeveloper #frontend #backend #fullstack #javascript ",288,11,6076,33,88.0,0,System Test,Official Sound Studio,False,2024-04-30T03:53:39.000Z,https://www.tiktok.com/@kuncupjr/video/7363503313951673605
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bd96b97a1eaa490d13a6c154a0b1d7d0~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=5635af96&x-expires=1768132800&x-signature=rH2tb4NXopAM2wqZYDWXgeG9qtQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my,kuncupjr,Udah siap lawan @celloszxz🧑🏻‍🦲 ,54,1,4107,7,3.0,14,Atyrau06,🥷🏾,True,2024-05-01T06:02:29.000Z,https://www.tiktok.com/@kuncupjr/video/7363907589056351494
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bd96b97a1eaa490d13a6c154a0b1d7d0~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=5635af96&x-expires=1768132800&x-signature=rH2tb4NXopAM2wqZYDWXgeG9qtQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my,kuncupjr,Siapa yang cita-citanya jadi Full Stack Developer? #developer #webdeveloper #fullstackdeveloper #codinglife #codingmemes ,192,2,12500,14,25.0,24,Sad Vibes,DAsounds,False,2024-05-10T05:37:52.000Z,https://www.tiktok.com/@kuncupjr/video/7367241020876098822
